date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,month,supplier_lead_days,day,quarter,is_weekend,lag_1,lag_7,rolling_mean_7,product_category_Beauty,product_category_Electronics,product_category_Home,product_category_Sports,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
2022-11-25,P025,56.5,1355.21,77,51,1,14.9,11,5,25,4,0,51.0,40.0,43.142857142857146,False,False,False,False,False,False,False,True,False,False
2022-11-26,P040,56.5,1394.93,212,51,1,51.0,11,9,26,4,1,52.0,45.0,50.42857142857143,False,False,False,False,False,False,False,False,True,False
2022-11-26,P046,56.5,991.9,149,56,1,54.9,11,2,26,4,1,27.0,41.0,32.42857142857143,False,False,True,False,False,False,False,False,True,False
2022-11-26,P034,56.5,2415.15,148,52,1,42.2,11,2,26,4,1,56.5,42.0,46.214285714285715,False,False,False,True,False,False,False,False,True,False
2022-11-26,P042,56.5,1157.26,137,31,1,45.9,11,8,26,4,1,56.5,50.0,47.285714285714285,False,False,False,False,False,False,False,False,True,False
2022-11-26,P031,56.5,719.56,215,47,1,36.4,11,13,26,4,1,39.0,24.0,42.285714285714285,False,False,False,False,False,False,False,False,True,False
2022-11-26,P048,56.5,1907.46,92,51,1,10.2,11,7,26,4,1,56.5,48.0,50.214285714285715,False,False,False,False,False,False,False,False,True,False
2022-11-26,P037,56.0,5668.07,71,46,1,32.9,11,10,26,4,1,26.0,35.0,26.857142857142858,False,True,False,False,False,False,False,False,True,False
2022-11-26,P028,56.5,1117.05,150,51,1,32.3,11,8,26,4,1,53.0,52.0,51.285714285714285,False,False,False,False,False,False,False,False,True,False
2022-11-27,P009,56.5,3446.13,202,43,1,48.4,11,2,27,4,1,44.0,53.0,46.07142857142857,False,False,False,False,False,False,False,False,False,True
2022-11-27,P007,54.0,14404.14,264,60,1,23.8,11,14,27,4,1,29.0,47.0,31.714285714285715,False,True,False,False,False,False,False,False,False,True
2022-11-27,P040,56.5,1394.36,128,51,1,27.5,11,9,27,4,1,56.5,56.5,52.07142857142857,False,False,False,False,False,False,False,False,False,True
2022-11-27,P032,54.0,6832.81,43,39,1,36.9,11,12,27,4,1,23.0,23.0,27.285714285714285,False,True,False,False,False,False,False,False,False,True
2022-11-27,P015,56.5,12379.05,157,52,1,58.6,11,8,27,4,1,42.0,21.0,25.857142857142858,False,True,False,False,False,False,False,False,False,True
2022-11-27,P037,51.0,5901.71,138,46,1,16.2,11,10,27,4,1,56.0,20.0,29.857142857142858,False,True,False,False,False,False,False,False,False,True
2022-11-27,P018,56.5,3080.73,0,20,1,32.1,11,4,27,4,1,43.0,56.5,52.785714285714285,False,False,False,False,False,False,False,False,False,True
2022-11-28,P033,56.5,9348.07,282,74,1,57.7,11,13,28,4,0,46.0,38.0,32.857142857142854,False,True,False,False,False,False,False,False,False,False
2022-11-28,P025,56.5,1343.65,151,51,1,32.1,11,5,28,4,0,56.5,44.0,45.5,False,False,False,False,False,False,False,False,False,False
2022-11-28,P016,56.5,9125.8,119,43,1,51.8,11,6,28,4,0,24.0,27.0,29.714285714285715,False,True,False,False,False,False,False,False,False,False
2022-11-28,P028,56.5,1083.81,199,51,1,48.4,11,8,28,4,0,56.5,52.0,51.92857142857143,False,False,False,False,False,False,False,False,False,False
2022-11-28,P014,42.0,23662.26,125,28,1,56.3,11,9,28,4,0,30.0,32.0,33.857142857142854,False,True,False,False,False,False,False,False,False,False
2022-11-28,P018,55.0,3107.26,4,20,1,18.3,11,4,28,4,0,56.5,56.5,52.785714285714285,False,False,False,False,False,False,False,False,False,False
2022-11-28,P031,56.5,726.13,130,47,1,49.0,11,13,28,4,0,56.5,51.0,46.92857142857143,False,False,False,False,False,False,False,False,False,False
2022-11-28,P023,43.0,2570.7,79,32,1,21.5,11,4,28,4,0,45.0,28.0,30.285714285714285,False,True,False,False,False,False,False,False,False,False
2022-11-28,P022,42.0,14242.26,88,34,1,30.8,11,11,28,4,0,21.0,35.0,29.857142857142858,False,True,False,False,False,False,False,False,False,False
2022-11-28,P004,56.5,3349.39,141,40,1,22.6,11,14,28,4,0,49.0,27.0,48.142857142857146,False,False,False,False,False,False,False,False,False,False
2022-11-29,P019,51.0,758.31,34,33,0,0.0,11,4,29,4,0,44.0,47.0,46.642857142857146,False,False,False,False,True,False,False,False,False,False
2022-11-29,P026,42.0,7152.42,56,42,0,0.0,11,8,29,4,0,36.0,31.0,40.714285714285715,False,False,True,False,True,False,False,False,False,False
2022-11-29,P049,47.0,1136.92,54,23,0,0.0,11,8,29,4,0,56.5,41.0,49.642857142857146,False,False,False,False,True,False,False,False,False,False
2022-11-29,P039,39.0,2590.93,131,43,0,0.0,11,12,29,4,0,38.0,29.0,34.57142857142857,False,False,True,False,True,False,False,False,False,False
2022-11-29,P022,35.0,13698.65,53,34,0,0.0,11,11,29,4,0,42.0,30.0,30.857142857142858,False,True,False,False,True,False,False,False,False,False
2022-11-29,P047,21.0,16790.43,65,21,0,0.0,11,6,29,4,0,33.0,32.0,31.285714285714285,False,True,False,False,True,False,False,False,False,False
2022-11-29,P007,31.0,14889.27,233,60,0,0.0,11,14,29,4,0,54.0,34.0,32.714285714285715,False,True,False,False,True,False,False,False,False,False
2022-11-29,P045,20.0,15768.75,71,21,0,0.0,11,13,29,4,0,40.0,23.0,29.857142857142858,False,True,False,False,True,False,False,False,False,False
2022-11-29,P038,34.0,13118.39,87,52,0,0.0,11,4,29,4,0,27.0,23.0,34.0,False,True,False,False,True,False,False,False,False,False
2022-11-29,P035,37.0,1739.87,303,76,0,0.0,11,5,29,4,0,54.0,54.0,46.857142857142854,False,False,False,True,True,False,False,False,False,False
2022-11-30,P004,44.0,3436.28,97,40,0,0.0,11,14,30,4,0,56.5,55.0,52.357142857142854,False,False,False,False,False,True,False,False,False,False
2022-11-30,P022,38.0,14202.42,107,34,0,0.0,11,11,30,4,0,35.0,35.0,31.571428571428573,False,True,False,False,False,True,False,False,False,False
2022-11-30,P007,27.0,14574.52,206,60,0,0.0,11,14,30,4,0,31.0,31.0,32.285714285714285,False,True,False,False,False,True,False,False,False,False
2022-11-30,P023,29.0,2639.99,50,32,0,0.0,11,4,30,4,0,43.0,26.0,32.42857142857143,False,True,False,False,False,True,False,False,False,False
2022-11-30,P019,44.0,790.16,97,33,0,0.0,11,4,30,4,0,51.0,51.0,47.214285714285715,False,False,False,False,False,True,False,False,False,False
2022-11-30,P043,19.0,13423.86,215,68,0,0.0,11,6,30,4,0,30.0,32.0,28.857142857142858,False,True,False,False,False,True,False,False,False,False
2022-11-30,P032,34.0,6896.66,163,39,0,0.0,11,12,30,4,0,54.0,22.0,31.714285714285715,False,True,False,False,False,True,False,False,False,False
2022-12-01,P027,24.0,11572.39,149,62,0,0.0,12,14,1,4,0,26.0,35.0,31.428571428571427,False,True,False,False,False,False,True,False,False,False
2022-12-01,P004,44.0,3420.71,53,40,0,0.0,12,14,1,4,0,44.0,42.0,50.785714285714285,False,False,False,False,False,False,True,False,False,False
2022-12-01,P017,19.0,19002.05,181,59,0,0.0,12,7,1,4,0,27.0,31.0,28.571428571428573,False,True,False,False,False,False,True,False,False,False
2022-12-01,P012,40.0,4932.53,276,78,0,0.0,12,6,1,4,0,46.0,32.0,39.0,False,False,False,True,False,False,True,False,False,False
2022-12-01,P029,44.0,1287.35,59,41,0,0.0,12,13,1,4,0,42.0,44.0,47.07142857142857,False,False,False,False,False,False,True,False,False,False
2022-12-01,P023,29.0,2609.27,106,32,0,0.0,12,4,1,4,0,29.0,24.0,32.857142857142854,False,True,False,False,False,False,True,False,False,False
2022-12-01,P032,37.0,6852.02,126,39,0,0.0,12,12,1,4,0,34.0,24.0,33.42857142857143,False,True,False,False,False,False,True,False,False,False
2022-12-01,P048,40.0,1903.99,52,51,0,0.0,12,7,1,4,0,56.5,39.0,51.42857142857143,False,False,False,False,False,False,True,False,False,False
2022-12-01,P028,47.0,1140.53,152,51,0,0.0,12,8,1,4,0,56.5,45.0,52.57142857142857,False,False,False,False,False,False,True,False,False,False
2022-12-02,P035,36.0,1727.08,267,76,0,0.0,12,5,2,4,0,37.0,41.0,44.42857142857143,False,False,False,True,False,False,False,True,False,False
2022-12-02,P044,41.0,2096.12,86,36,0,0.0,12,12,2,4,0,39.0,47.0,41.5,False,False,False,True,False,False,False,True,False,False
2022-12-02,P025,40.0,1406.4,111,51,0,0.0,12,5,2,4,0,56.5,39.0,47.285714285714285,False,False,False,False,False,False,False,True,False,False
2022-12-02,P037,36.0,5840.99,102,46,0,0.0,12,10,2,4,0,51.0,21.0,34.285714285714285,False,True,False,False,False,False,False,True,False,False
2022-12-02,P033,32.0,9369.14,250,74,0,0.0,12,13,2,4,0,56.5,24.0,35.5,False,True,False,False,False,False,False,True,False,False
2022-12-02,P002,46.0,5708.23,62,55,0,0.0,12,9,2,4,0,35.0,38.0,41.642857142857146,False,False,False,True,False,False,False,True,False,False
2022-12-02,P001,42.0,24045.77,146,45,0,0.0,12,13,2,4,0,42.0,38.0,34.57142857142857,False,True,False,False,False,False,False,True,False,False
2022-12-02,P008,56.5,2076.06,0,20,0,0.0,12,10,2,4,0,56.5,56.5,56.5,True,False,False,False,False,False,False,True,False,False
2022-12-03,P045,33.0,16238.12,38,21,0,0.0,12,13,3,4,1,20.0,25.0,29.428571428571427,False,True,False,False,False,False,False,False,True,False
2022-12-03,P010,44.0,2048.36,88,43,0,0.0,12,12,3,4,1,33.0,25.0,34.857142857142854,False,False,True,False,False,False,False,False,True,False
2022-12-03,P049,56.5,1132.11,53,23,0,0.0,12,8,3,4,1,47.0,39.0,50.5,False,False,False,False,False,False,False,False,True,False
2022-12-03,P037,34.0,5711.0,68,46,0,0.0,12,10,3,4,1,36.0,22.0,36.42857142857143,False,True,False,False,False,False,False,False,True,False
2022-12-03,P031,56.5,726.43,61,47,0,0.0,12,13,3,4,1,56.5,40.0,47.714285714285715,False,False,False,False,False,False,False,False,True,False
2022-12-03,P040,55.0,1427.83,73,51,0,0.0,12,9,3,4,1,56.5,41.0,52.07142857142857,False,False,False,False,False,False,False,False,True,False
2022-12-03,P025,56.5,1415.19,171,51,0,0.0,12,5,3,4,1,40.0,33.0,47.42857142857143,False,False,False,False,False,False,False,False,True,False
2022-12-03,P043,31.0,13415.52,184,68,0,0.0,12,6,3,4,1,19.0,32.0,27.0,False,True,False,False,False,False,False,False,True,False
2022-12-04,P003,54.0,4792.15,180,79,0,0.0,12,10,4,4,1,45.0,36.0,37.857142857142854,False,False,True,False,False,False,False,False,False,True
2022-12-04,P021,54.0,27370.5,217,58,0,0.0,12,12,4,4,1,54.0,29.0,44.214285714285715,False,False,False,False,False,False,False,False,False,True
2022-12-04,P007,37.0,14072.0,169,60,0,0.0,12,14,4,4,1,27.0,31.0,31.714285714285715,False,True,False,False,False,False,False,False,False,True
2022-12-04,P025,46.0,1378.79,125,51,0,0.0,12,5,4,4,1,56.5,56.0,50.785714285714285,False,False,False,False,False,False,False,False,False,True
2022-12-04,P019,56.5,762.14,35,33,0,0.0,12,4,4,4,1,44.0,52.0,46.214285714285715,False,False,False,False,False,False,False,False,False,True
2022-12-04,P040,50.0,1431.99,212,51,0,0.0,12,9,4,4,1,55.0,56.5,54.07142857142857,False,False,False,False,False,False,False,False,False,True
2022-12-04,P006,35.0,10432.31,218,79,0,0.0,12,13,4,4,1,33.0,27.0,28.0,False,True,False,False,False,False,False,False,False,True
2022-12-04,P050,33.0,19668.71,181,78,0,0.0,12,2,4,4,1,29.0,31.0,30.571428571428573,False,True,False,False,False,False,False,False,False,True
2022-12-05,P038,20.0,13387.86,67,52,0,0.0,12,4,5,4,0,34.0,47.0,35.57142857142857,False,True,False,False,False,False,False,False,False,False
2022-12-05,P026,32.0,7304.13,157,42,0,0.0,12,8,5,4,0,42.0,48.0,42.285714285714285,False,False,True,False,False,False,False,False,False,False
2022-12-05,P012,37.0,30231.729999999996,239,78,0,0.0,12,6,5,4,0,40.0,25.0,40.142857142857146,False,False,False,True,False,False,False,False,False,False
2022-12-05,P015,28.0,12359.23,129,52,0,0.0,12,8,5,4,0,56.5,16.0,30.928571428571427,False,True,False,False,False,False,False,False,False,False
2022-12-05,P007,30.0,14551.53,139,60,0,0.0,12,14,5,4,0,37.0,31.0,32.57142857142857,False,True,False,False,False,False,False,False,False,False
2022-12-05,P029,39.0,1335.61,-123,41,0,0.0,12,13,5,4,0,44.0,44.0,47.07142857142857,False,False,False,False,False,False,False,False,False,False
2022-12-05,P024,28.0,2690.81,84,58,0,0.0,12,2,5,4,0,30.0,33.0,35.214285714285715,False,True,False,False,False,False,False,False,False,False
2022-12-05,P018,42.0,3122.75,28,20,0,0.0,12,4,5,4,0,55.0,52.0,52.57142857142857,False,False,False,False,False,False,False,False,False,False
2022-12-05,P009,53.0,3427.27,149,43,0,0.0,12,2,5,4,0,56.5,45.0,46.57142857142857,False,False,False,False,False,False,False,False,False,False
2022-12-05,P041,25.0,18037.32,260,68,0,0.0,12,2,5,4,0,27.0,20.0,30.428571428571427,False,True,False,False,False,False,False,False,False,False
2022-12-06,P047,24.0,16727.16,41,21,0,0.0,12,6,6,4,0,21.0,35.0,29.714285714285715,False,True,False,False,True,False,False,False,False,False
2022-12-06,P016,39.0,9386.89,80,43,0,0.0,12,6,6,4,0,56.5,32.0,33.92857142857143,False,True,False,False,True,False,False,False,False,False
2022-12-06,P027,24.0,11438.1,130,62,0,0.0,12,14,6,4,0,24.0,31.0,29.857142857142858,False,True,False,False,True,False,False,False,False,False
2022-12-06,P019,56.0,7536.799999999999,106,33,0,0.0,12,4,6,4,0,56.5,44.0,46.857142857142854,False,False,False,False,True,False,False,False,False,False
2022-12-06,P030,28.0,22697.07,230,64,0,0.0,12,10,6,4,0,56.0,24.0,32.42857142857143,False,True,False,False,True,False,False,False,False,False
2022-12-06,P031,46.0,741.6,160,47,0,0.0,12,13,6,4,0,56.5,38.0,50.07142857142857,False,False,False,False,True,False,False,False,False,False
2022-12-06,P044,49.0,2034.9,37,36,0,0.0,12,12,6,4,0,41.0,56.5,40.642857142857146,False,False,False,True,True,False,False,False,False,False
2022-12-06,P011,32.0,6652.75,71,27,0,0.0,12,4,6,4,0,36.0,19.0,28.428571428571427,False,True,False,False,True,False,False,False,False,False
2022-12-06,P020,24.0,19927.06,147,45,0,0.0,12,8,6,4,0,24.0,20.0,28.857142857142858,False,True,False,False,True,False,False,False,False,False
2022-12-07,P035,43.0,1725.69,224,76,0,0.0,12,5,7,4,0,36.0,49.0,43.714285714285715,False,False,False,True,False,True,False,False,False,False
2022-12-07,P022,21.0,13981.18,86,34,0,0.0,12,11,7,4,0,38.0,34.0,32.0,False,True,False,False,False,True,False,False,False,False
2022-12-07,P041,21.0,17954.73,239,68,0,0.0,12,2,7,4,0,25.0,30.0,31.142857142857142,False,True,False,False,False,True,False,False,False,False
2022-12-07,P001,19.0,24684.86,127,45,0,0.0,12,13,7,4,0,42.0,38.0,35.142857142857146,False,True,False,False,False,True,False,False,False,False
2022-12-07,P002,31.0,5511.81,203,55,0,0.0,12,9,7,4,0,46.0,38.0,42.785714285714285,False,False,False,True,False,True,False,False,False,False
2022-12-07,P037,34.0,5891.73,210,46,0,0.0,12,10,7,4,0,34.0,32.0,38.142857142857146,False,True,False,False,False,True,False,False,False,False
2022-12-07,P036,52.0,1006.24,0,22,0,0.0,12,8,7,4,0,56.5,37.0,53.5,True,False,False,False,False,True,False,False,False,False
2022-12-07,P033,29.0,9235.04,221,74,0,0.0,12,13,7,4,0,32.0,32.0,36.642857142857146,False,True,False,False,False,True,False,False,False,False
2022-12-07,P044,26.0,2008.36,102,36,0,0.0,12,12,7,4,0,49.0,35.0,39.57142857142857,False,False,False,True,False,True,False,False,False,False
2022-12-07,P006,28.0,10187.84,190,79,0,0.0,12,13,7,4,0,35.0,27.0,29.142857142857142,False,True,False,False,False,True,False,False,False,False
2022-12-07,P014,24.0,22846.86,101,28,0,0.0,12,9,7,4,0,42.0,33.0,35.285714285714285,False,True,False,False,False,True,False,False,False,False
2022-12-08,P012,34.0,4819.88,205,78,0,0.0,12,6,8,4,0,37.0,53.0,41.857142857142854,False,False,False,True,False,False,True,False,False,False
2022-12-08,P031,44.0,726.86,116,47,0,0.0,12,13,8,4,0,46.0,53.0,51.214285714285715,False,False,False,False,False,False,True,False,False,False
2022-12-08,P004,51.0,3460.83,125,40,0,0.0,12,14,8,4,0,44.0,56.5,51.07142857142857,False,False,False,False,False,False,True,False,False,False
2022-12-08,P015,28.0,12492.21,101,52,0,0.0,12,8,8,4,0,28.0,27.0,32.642857142857146,False,True,False,False,False,False,True,False,False,False
2022-12-08,P024,30.0,2731.94,181,58,0,0.0,12,2,8,4,0,28.0,56.5,34.5,False,True,False,False,False,False,True,False,False,False
2022-12-08,P041,37.0,18413.18,202,68,0,0.0,12,2,8,4,0,21.0,36.0,29.857142857142858,False,True,False,False,False,False,True,False,False,False
2022-12-08,P005,30.0,8476.22,201,72,0,0.0,12,9,8,4,0,39.0,24.0,27.857142857142858,False,True,False,False,False,False,True,False,False,False
2022-12-08,P033,34.0,9402.39,187,74,0,0.0,12,13,8,4,0,29.0,34.0,36.214285714285715,False,True,False,False,False,False,True,False,False,False
2022-12-08,P006,17.0,10095.25,173,79,0,0.0,12,13,8,4,0,28.0,35.0,29.285714285714285,False,True,False,False,False,False,True,False,False,False
2022-12-08,P040,46.0,1373.59,166,51,0,0.0,12,9,8,4,0,50.0,56.0,53.142857142857146,False,False,False,False,False,False,True,False,False,False
2022-12-08,P039,38.0,2579.2,93,43,0,0.0,12,12,8,4,0,39.0,30.0,36.0,False,False,True,False,False,False,True,False,False,False
2022-12-09,P023,39.0,2570.44,67,32,0,0.0,12,4,9,4,0,29.0,35.0,33.57142857142857,False,True,False,False,False,False,False,True,False,False
2022-12-09,P031,48.0,720.27,68,47,0,0.0,12,13,9,4,0,44.0,51.0,49.92857142857143,False,False,False,False,False,False,False,True,False,False
2022-12-09,P004,43.0,3471.19,82,40,0,0.0,12,14,9,4,0,51.0,56.5,50.285714285714285,False,False,False,False,False,False,False,True,False,False
2022-12-09,P037,26.0,5842.89,184,46,0,0.0,12,10,9,4,0,34.0,32.0,38.42857142857143,False,True,False,False,False,False,False,True,False,False
2022-12-09,P032,20.0,7075.27,106,39,0,0.0,12,12,9,4,0,37.0,24.0,35.285714285714285,False,True,False,False,False,False,False,True,False,False
2022-12-09,P013,56.5,2310.49,132,77,0,0.0,12,10,9,4,0,56.5,53.0,54.92857142857143,True,False,False,False,False,False,False,True,False,False
2022-12-09,P033,33.0,9298.01,154,74,0,0.0,12,13,9,4,0,34.0,29.0,36.214285714285715,False,True,False,False,False,False,False,True,False,False
2022-12-09,P021,56.5,2832.14,158,58,0,0.0,12,12,9,4,0,54.0,41.0,47.785714285714285,False,False,False,False,False,False,False,True,False,False
2022-12-09,P029,39.0,1324.71,84,41,0,0.0,12,13,9,4,0,39.0,56.5,46.357142857142854,False,False,False,False,False,False,False,True,False,False
2022-12-09,P003,54.0,4803.43,149,79,0,0.0,12,10,9,4,0,54.0,37.0,40.42857142857143,False,False,True,False,False,False,False,True,False,False
2022-12-10,P001,29.0,24575.56,98,45,0,0.0,12,13,10,4,1,19.0,31.0,32.42857142857143,False,True,False,False,False,False,False,False,True,False
2022-12-10,P039,45.0,2599.85,48,43,0,0.0,12,12,10,4,1,38.0,44.0,37.142857142857146,False,False,True,False,False,False,False,False,True,False
2022-12-10,P021,52.0,2792.05,106,58,0,0.0,12,12,10,4,1,56.5,50.0,50.0,False,False,False,False,False,False,False,False,True,False
2022-12-10,P018,56.5,3159.11,23,20,0,0.0,12,4,10,4,1,42.0,56.0,51.142857142857146,False,False,False,False,False,False,False,False,True,False
2022-12-10,P007,35.0,14154.24,104,60,0,0.0,12,14,10,4,1,30.0,19.0,32.42857142857143,False,True,False,False,False,False,False,False,True,False
2022-12-10,P046,39.0,995.29,110,56,0,0.0,12,2,10,4,1,56.5,37.0,34.642857142857146,False,False,True,False,False,False,False,False,True,False
2022-12-10,P022,26.0,13931.32,60,34,0,0.0,12,11,10,4,1,21.0,33.0,30.142857142857142,False,True,False,False,False,False,False,False,True,False
2022-12-10,P010,42.0,2049.93,46,43,0,0.0,12,12,10,4,1,44.0,43.0,37.57142857142857,False,False,True,False,False,False,False,False,True,False
2022-12-10,P032,26.0,7195.05,80,39,0,0.0,12,12,10,4,1,20.0,35.0,34.714285714285715,False,True,False,False,False,False,False,False,True,False
2022-12-11,P050,47.0,19560.35,134,78,0,0.0,12,2,11,4,1,33.0,22.0,30.857142857142858,False,True,False,False,False,False,False,False,False,True
2022-12-11,P010,41.0,2035.32,131,43,0,0.0,12,12,11,4,1,42.0,24.0,37.42857142857143,False,False,True,False,False,False,False,False,False,True
2022-12-11,P013,56.5,2257.67,320,77,0,0.0,12,10,11,4,1,56.5,49.0,55.42857142857143,True,False,False,False,False,False,False,False,False,True
2022-12-11,P042,56.5,1197.39,77,31,0,0.0,12,8,11,4,1,56.5,45.0,48.214285714285715,False,False,False,False,False,False,False,False,False,True
2022-12-11,P030,32.0,23723.7,198,64,0,0.0,12,10,11,4,1,28.0,32.0,33.0,False,True,False,False,False,False,False,False,False,True
2022-12-11,P047,32.0,16211.22,70,21,0,0.0,12,6,11,4,1,24.0,25.0,28.142857142857142,False,True,False,False,False,False,False,False,False,True
2022-12-11,P048,51.0,1888.85,121,51,0,0.0,12,7,11,4,1,40.0,56.0,51.57142857142857,False,False,False,False,False,False,False,False,False,True
2022-12-11,P041,35.0,18540.91,167,68,0,0.0,12,2,11,4,1,37.0,37.0,30.0,False,True,False,False,False,False,False,False,False,True
2022-12-11,P046,33.0,1008.66,77,56,0,0.0,12,2,11,4,1,39.0,30.0,34.92857142857143,False,False,True,False,False,False,False,False,False,True
2022-12-11,P035,45.0,1728.46,179,76,0,0.0,12,5,11,4,1,43.0,45.0,42.857142857142854,False,False,False,True,False,False,False,False,False,True
2022-12-12,P019,39.0,758.02,67,33,0,0.0,12,4,12,4,0,56.0,56.5,48.57142857142857,False,False,False,False,False,False,False,False,False,False
2022-12-12,P035,35.0,1765.32,144,76,0,0.0,12,5,12,4,0,45.0,39.0,42.857142857142854,False,False,False,True,False,False,False,False,False,False
2022-12-12,P024,22.0,2760.37,159,58,0,0.0,12,2,12,4,0,30.0,50.0,30.714285714285715,False,True,False,False,False,False,False,False,False,False
2022-12-12,P046,37.0,999.75,225,56,0,0.0,12,2,12,4,0,33.0,30.0,35.357142857142854,False,False,True,False,False,False,False,False,False,False
2022-12-12,P010,37.0,2042.13,94,43,0,0.0,12,12,12,4,0,41.0,39.0,39.857142857142854,False,False,True,False,False,False,False,False,False,False
2022-12-12,P025,56.5,1393.15,67,51,0,0.0,12,5,12,4,0,46.0,39.0,49.357142857142854,False,False,False,False,False,False,False,False,False,False
2022-12-12,P030,18.0,23350.89,180,64,0,0.0,12,10,12,4,0,32.0,19.0,33.0,False,True,False,False,False,False,False,False,False,False
2022-12-13,P011,25.0,6408.07,46,27,0,0.0,12,4,13,4,0,32.0,24.0,30.285714285714285,False,True,False,False,True,False,False,False,False,False
2022-12-13,P007,27.0,14815.54,77,60,0,0.0,12,14,13,4,0,35.0,29.0,34.714285714285715,False,True,False,False,True,False,False,False,False,False
2022-12-13,P044,30.0,2021.1,72,36,0,0.0,12,12,13,4,0,26.0,39.0,38.285714285714285,False,False,False,True,True,False,False,False,False,False
2022-12-13,P022,20.0,14111.55,40,34,0,0.0,12,11,13,4,0,26.0,21.0,29.142857142857142,False,True,False,False,True,False,False,False,False,False
2022-12-13,P027,27.0,11702.44,103,62,0,0.0,12,14,13,4,0,24.0,38.0,28.857142857142858,False,True,False,False,True,False,False,False,False,False
2022-12-13,P034,47.0,2408.84,101,52,0,0.0,12,2,13,4,0,56.5,50.0,48.285714285714285,False,False,False,True,True,False,False,False,False,False
2022-12-13,P049,46.0,1128.82,56,23,0,0.0,12,8,13,4,0,56.5,56.5,53.0,False,False,False,False,True,False,False,False,False,False
2022-12-13,P035,39.0,1726.82,105,76,0,0.0,12,5,13,4,0,35.0,46.0,42.285714285714285,False,False,False,True,True,False,False,False,False,False
2022-12-13,P010,29.0,2100.75,65,43,0,0.0,12,12,13,4,0,37.0,41.0,39.57142857142857,False,False,True,False,True,False,False,False,False,False
2022-12-14,P028,45.0,1094.62,107,51,0,0.0,12,8,14,4,0,47.0,56.5,52.857142857142854,False,False,False,False,False,True,False,False,False,False
2022-12-14,P009,46.0,3510.34,103,43,0,0.0,12,2,14,4,0,53.0,45.0,47.714285714285715,False,False,False,False,False,True,False,False,False,False
2022-12-14,P048,35.0,1952.82,86,51,0,0.0,12,7,14,4,0,51.0,56.0,50.857142857142854,False,False,False,False,False,True,False,False,False,False
2022-12-14,P023,20.0,2633.79,47,32,0,0.0,12,4,14,4,0,39.0,26.0,34.142857142857146,False,True,False,False,False,True,False,False,False,False
2022-12-14,P005,19.0,8026.82,182,72,0,0.0,12,9,14,4,0,30.0,18.0,28.714285714285715,False,True,False,False,False,True,False,False,False,False
2022-12-14,P050,22.0,19573.56,112,78,0,0.0,12,2,14,4,0,47.0,29.0,34.42857142857143,False,True,False,False,False,True,False,False,False,False
2022-12-15,P014,28.0,23526.04,73,28,0,0.0,12,9,15,4,0,24.0,37.0,34.0,False,True,False,False,False,False,True,False,False,False
2022-12-15,P030,21.0,22899.1,159,64,0,0.0,12,10,15,4,0,18.0,26.0,32.857142857142854,False,True,False,False,False,False,True,False,False,False
2022-12-15,P008,56.5,2053.08,4,20,0,0.0,12,10,15,4,0,56.5,56.5,56.5,True,False,False,False,False,False,True,False,False,False
2022-12-15,P020,26.0,20046.23,121,45,0,0.0,12,8,15,4,0,24.0,36.0,29.428571428571427,False,True,False,False,False,False,True,False,False,False
2022-12-15,P017,37.0,19107.4,144,59,0,0.0,12,7,15,4,0,19.0,21.0,26.857142857142858,False,True,False,False,False,False,True,False,False,False
2022-12-15,P034,38.0,2499.01,63,52,0,0.0,12,2,15,4,0,47.0,50.0,47.857142857142854,False,False,False,True,False,False,True,False,False,False
2022-12-16,P022,30.0,14440.76,139,34,0,0.0,12,11,16,4,0,20.0,21.0,29.0,False,True,False,False,False,False,False,True,False,False
2022-12-16,P041,20.0,17694.72,147,68,0,0.0,12,2,16,4,0,35.0,26.0,29.714285714285715,False,True,False,False,False,False,False,True,False,False
2022-12-16,P037,22.0,5865.56,162,46,0,0.0,12,10,16,4,0,26.0,26.0,37.57142857142857,False,True,False,False,False,False,False,True,False,False
2022-12-16,P048,46.0,1932.28,166,51,0,0.0,12,7,16,4,0,35.0,47.0,47.857142857142854,False,False,False,False,False,False,False,True,False,False
2022-12-16,P021,54.0,2819.17,178,58,0,0.0,12,12,16,4,0,52.0,36.0,50.285714285714285,False,False,False,False,False,False,False,True,False,False
2022-12-16,P008,56.5,2012.97,7,20,0,0.0,12,10,16,4,0,56.5,56.5,56.5,True,False,False,False,False,False,False,True,False,False
2022-12-16,P006,19.0,10180.17,154,79,0,0.0,12,13,16,4,0,17.0,21.0,26.714285714285715,False,True,False,False,False,False,False,True,False,False
2022-12-16,P025,56.5,1350.1,146,51,0,0.0,12,5,16,4,0,56.5,51.0,51.857142857142854,False,False,False,False,False,False,False,True,False,False
2022-12-16,P017,25.0,19223.07,119,59,0,0.0,12,7,16,4,0,37.0,33.0,29.142857142857142,False,True,False,False,False,False,False,True,False,False
2022-12-16,P015,23.0,12134.51,78,52,0,0.0,12,8,16,4,0,28.0,26.0,32.785714285714285,False,True,False,False,False,False,False,True,False,False
2022-12-16,P012,35.0,4739.78,170,78,0,0.0,12,6,16,4,0,34.0,45.0,39.142857142857146,False,False,False,True,False,False,False,True,False,False
